year,country,health_expenses,education,gdp_per_capita,gini_index,greenhousepc,pop_density,precipitation,productivity_per_hour,remuneration_per_capita,unemployment,inflation,div_per_100_marriges_,0-14,15-24,25-49,50-64,65-79,80-more,Per capita CO₂ emissions (Global Carbon Project; Gapminder; UN) (tonnes per capita),20-24 years old (%),10-14 years old (%),All ages (%),70+ years old (%),30-34 years old (%),15-19 years old (%),25-29 years old (%),50-69 years old (%),Age-standardized (%),15-49 years old (%)
2005,Sweden,8.3,27.1,28866.1,23.4,7.4,20.4,334552,37.3,12996.6,7.8,0.8,45.1,1572179,1111329,3012540,1773669,1075106,484750,5.968999999999999,5.779940589270001,1.82039256932,5.13466437182,5.739123215529999,5.798726358330001,4.26809479643,5.697012840169999,5.93229384751,4.552112365669999,5.843445633689999
2005,United Kingdom,0.0,29.3,27612.8,34.6,11.5,242.2,273842,34.6,13690.8,4.8,2.1,-,10905105,7836599,21332389,10718630,6974382,2634102,9.349,4.763253864429999,1.69538161781,4.56835109018,5.099461853269999,5.50376700492,3.6483814223900004,5.18506476833,5.289864959040001,4.08599297291,5.25932899416
2006,Austria,9.5,20.4,31142.2,25.3,10.9,98.4,0,37.6,14187.0,5.2,1.7,55.1,1303953,1018023,3112228,1456345,1013166,364927,9.256,3.94430692165,1.35943058641,3.8894101267699996,4.66198109794,4.2429530288300015,2.9419938903400005,4.06841058465,4.53995782946,3.34470364048,4.234414619730001
2006,Belgium,8.9,26.7,29290.6,27.8,13.5,344.3,29326,45.7,14368.1,8.2,2.3,65.1,1796916,1275152,3740864,1925487,1334794,474746,11.655,4.67057921653,1.81364665793,4.50720216581,4.93191508783,5.110262748209999,3.59842492649,4.86139970046,5.18875324988,4.00015622394,5.0733730601
2006,Bulgaria,0.0,18.4,9364.6,31.2,8.5,68.7,0,11.9,3064.5,8.9,7.4,45.2,1012991,1000003,2672235,1580471,1073684,261639,6.792999999999999,2.6466302765900003,0.9199445849,3.38852549743,5.996545482339999,2.76697738588,2.10569490083,2.7042795066900003,4.588935929340001,2.6083448539200003,2.83369840689
2006,Croatia,0.0,19.1,14407.9,0.0,7.0,0.0,57114,19.1,6807.5,11.1,3.3,21.1,676468,542450,1501446,833736,622938,135927,5.417999999999999,2.98684670475,1.0292870115200001,3.58218402513,6.419087757010001,2.9708026740299998,2.36828523071,2.9600519747099994,4.88196718287,2.8575983191,3.1224187533800003
2006,Cyprus,0.0,22.0,24819.1,28.8,12.6,80.4,2326,27.2,10751.2,4.5,2.2,33.4,143497,119961,270646,124688,71601,20573,7.795,3.81823677179,1.7789561148400004,3.6598290263599997,4.47834181116,4.251747852569999,3.26222432069,4.03914095676,4.4178468545000005,3.3214121370200003,4.103400090280001
2006,Czech Republic,0.0,21.0,19680.8,25.3,14.5,129.6,55837,22.4,7810.0,7.1,2.1,59.4,1485789,1331232,3779126,2173779,1141100,327881,12.224,2.9334037595,0.979460184172,3.4031322041600003,5.6457048605299995,2.9651994181200005,2.2868140688,2.9134065058200003,4.59982754221,2.74744582191,3.07292904001
2006,Denmark,0.0,25.7,30871.2,23.7,13.5,125.9,34500,40.5,15579.4,3.9,1.8,39.3,1015016,612328,1896820,1084222,605216,223670,11.037,3.6391394357,1.3962338866400001,3.80173641392,4.55791626317,4.226354916,2.80687567077,3.91807393682,4.65661037336,3.3348125056299995,4.21090627067
2006,Estonia,0.0,24.2,15940.6,33.1,13.7,29.9,23515,16.7,6976.0,5.9,4.4,54.8,201460,198680,471685,244995,184425,45565,12.184000000000001,3.898572374180001,1.39109953115,5.31133685132,9.695246392889999,4.33768382261,3.11596056207,4.13345496256,7.530701058109999,4.208616080350001,4.39442415955
2006,Finland,8.0,26.3,28443.6,25.9,15.4,15.5,201683,36.0,13468.1,7.7,1.3,46.9,904043,656115,1739555,1111615,638215,216726,12.953,6.646992226240001,2.05130185962,5.66166441864,5.87231667998,6.622645640459999,4.66125318748,6.58349850064,6.4815035061,5.05265076016,6.582255640980001
2006,France,10.4,23.6,26925.6,27.3,8.5,99.9,507098,42.4,13724.1,8.4,1.9,50.8,11755219,8201880,21613594,11501171,7378381,2987106,6.696000000000001,4.6831093398000005,1.9530883528599998,4.66420958958,4.90365744473,5.33893002884,3.70505835299,4.9469489495399985,5.36312904645,4.22796215311,5.35978699692
2006,Germany,10.1,20.4,28343.2,26.8,12.1,230.9,248000,41.3,13800.5,10.3,1.8,51.1,11545619,9650116,29968195,15127840,12341851,3742831,10.76,4.582537541360001,1.89631885975,4.5592356779199985,5.18164413342,4.92362230361,3.62343071245,4.7440794639199995,5.11708307274,3.93274880769,4.90150949703
2006,Greece,0.0,19.8,23606.7,34.3,12.0,83.4,0,25.9,7917.2,9.0,3.3,22.9,1633528,1371860,4079237,1894701,1574683,466354,9.918,5.06153880223,2.37660070788,5.0344024884100005,5.685327420859999,5.5213878039100015,4.294882187190001,5.31070336922,5.84100669835,4.375194518150002,5.435349849760001
2006,Hungary,7.8,22.6,15145.9,33.3,7.4,108.3,54220,18.3,6900.8,7.5,4.0,55.9,1541549,1294316,3599622,2037969,1240957,356959,5.955,2.7565881775400003,0.931782660834,3.56207310851,6.039823790519999,2.94868303839,2.1550244466799997,2.79338745624,4.98664097934,2.8340781964599997,3.13238038453
2006,Ireland,0.0,0.0,36585.5,31.9,16.1,60.3,0,40.5,14318.3,4.4,2.7,16.7,870783,646917,1634577,656686,352476,112700,11.036,5.30799790978,2.01771556962,4.74921140068,5.3165424238300005,5.61428796534,4.07728293563,5.43473572533,5.7008922585000015,4.36666793046,5.5370801056099985
2006,Italy,0.0,19.1,26762.4,32.1,9.8,192.7,201418,34.4,10279.2,6.8,2.2,20.1,8209520,5914561,21624457,10782136,8592882,3020424,8.245,3.87489136753,1.9086337944599998,4.02217041949,5.27640565951,4.14633825448,3.36813914829,4.001174934050002,4.516522435220001,3.3930274653100003,4.166115109930001
2006,Latvia,0.0,24.2,13039.0,38.9,5.4,34.5,34558,14.8,5385.5,7.0,6.6,49.6,318697,346044,777702,394436,308890,72590,3.725,3.16988406301,1.11008063181,4.51629043876,7.944766264299999,3.96280362309,2.46370086541,3.6330354432300003,6.401977978500001,3.57391595319,3.8159992802800007
2006,Lithuania,0.0,26.7,13644.9,35.0,7.1,50.4,39642,16.8,5823.8,5.8,3.8,52.7,532837,481414,1167832,549321,430790,107717,4.359,4.271048346090001,1.22446611694,5.221408863460001,8.84633605215,4.74150591483,3.1092478238099996,4.5061557414800015,7.5342066149699995,4.2765546448,4.75859298989
2006,Luxembourg,0.0,19.5,64523.6,27.8,27.2,181.4,0,61.5,30308.5,4.7,3.0,60.7,86891,55725,183375,80231,50889,15526,25.518,4.17212262795,1.68159047859,4.191178417830001,5.092800717719999,4.77620845556,3.2818822041700004,4.50357828982,5.03771291362,3.7057088185900002,4.67267511637
2006,Malta,0.0,21.3,19223.4,27.1,7.5,1283.3,171,23.5,8441.0,6.8,2.6,-,68294,57818,140018,83170,43755,12254,6.632999999999999,3.91820207456,1.81179190759,3.8184876542199997,4.54988251313,4.26705958071,3.34288395082,4.095936806619999,4.47154386664,3.37925433019,4.16420662448
2006,Netherlands,9.1,22.5,33913.6,26.4,12.8,393.2,30418,45.5,15933.2,5.0,1.6,44.6,2971600,1960155,5928322,3136620,1755477,593929,10.493,4.85815597948,1.93093340775,4.52815412179,5.15343327524,5.1070650011800005,3.81355115731,4.938209999790001,5.25055119051,4.0462765684500015,5.14156462504
2006,Poland,0.0,24.9,12533.8,33.3,10.8,122.0,193141,15.8,4587.4,13.8,1.3,31.8,6105768,6129738,13729283,7080313,4036789,1059378,8.728,2.51571863859,0.753236841538,2.71556490381,4.194696596559999,2.51180702426,1.85680165129,2.47314678702,3.77996927377,2.2743601369,2.6206983702
2006,Portugal,9.1,20.2,20408.2,37.7,7.8,114.1,66782,22.5,9555.8,7.6,3.0,50.0,1662984,1252624,3888590,1881933,1401645,434513,6.077999999999999,5.09833588124,2.68027328438,5.5848902287,6.996372496769999,5.774566189400001,4.57484210937,5.41747017477,6.7442682364,4.8055298763900005,5.81703019901
2006,Romania,0.0,21.1,9674.2,0.0,7.1,89.2,162500,11.8,3685.5,7.3,6.6,22.3,3578546,3063097,7639484,3790950,2587137,534547,4.819,2.41722453323,0.8875523429180001,2.8491282108099996,4.82923921655,2.50818880856,1.97002345394,2.45178969619,4.091618744400001,2.34222390471,2.5915099357900004
2006,Slovakia,0.0,23.0,15615.0,28.1,9.5,109.6,36274,22.2,5608.4,13.4,4.3,49.0,884381,842503,2031682,975569,505325,133595,7.871,2.43594114666,0.859847495506,2.92882121273,5.325590170290001,2.576383948,1.93854818671,2.5049373891999998,4.3693073812400005,2.46317433451,2.65102213344
2006,Slovenia,0.0,22.2,21325.2,23.7,10.3,98.8,24125,27.2,10576.1,5.9,2.5,36.7,282150,258462,760245,389759,250208,66045,8.544,3.3638056788300004,1.03298800938,3.87866035068,6.53152277764,3.3174114133200003,2.53042036842,3.31742920723,5.24769802547,3.11214573022,3.4758421820699996
2006,Spain,7.8,20.3,25507.0,31.9,9.7,87.0,355747,32.0,12175.6,8.5,3.6,63,6453031,5180462,18039859,7358314,5423630,1942025,8.088,3.6716449109400005,1.8598072444599998,3.91089354458,4.9069550178800005,3.96310021661,3.1958640589200003,3.79521042183,4.70953522511,3.3629607762400004,4.0137877566
2006,Sweden,8.2,26.8,30972.5,24.0,7.3,20.5,360630,39.8,13713.5,7.1,1.5,44.6,1555182,1143474,3017651,1790792,1084699,488709,5.912999999999999,5.7889528197,1.82079410715,5.14233002826,5.735414474580001,5.8171983243700005,4.25896044433,5.71445739602,5.93424508252,4.5531180599,5.84048599268
2006,United Kingdom,0.0,22.6,28602.0,32.5,11.3,243.9,298282,35.8,14316.1,5.3,2.3,-,10882354,7957876,21480965,10858971,6990669,2675986,9.241,4.7568027843400005,1.69684629261,4.5712125000500015,5.055804622069999,5.494383851439999,3.64254894877,5.16897685231,5.2965426107199995,4.08504419274,5.25557689028
2007,Austria,9.5,20.2,32466.0,26.2,10.5,98.8,99493,38.9,14652.4,4.9,2.2,57.0,1286259,1018497,3109861,1469557,1035443,375870,8.907,3.91671294577,1.3582243933000002,3.87946195942,4.644169678469999,4.224554417809999,2.92503678857,4.04834796792,4.52498346685,3.3279384575,4.20821465804
2007,Belgium,8.9,26.6,30389.2,26.3,13.1,346.7,31476,46.8,14889.5,7.5,1.8,66.0,1799092,1286682,3745576,1979457,1322468,492426,11.25,4.684405250369999,1.80939997727,4.55746471745,4.9795409932600005,5.15664240074,3.5932832302,4.87192904506,5.2557672356,4.033785868140002,5.13473816581
2007,Bulgaria,0.0,18.3,10550.0,35.3,9.1,68.2,0,12.9,3398.5,6.9,7.6,55.2,994680,976648,2650089,1587717,1065210,270995,7.349,2.6212065964099995,0.918975727367,3.37430135968,5.95965875171,2.7330604087700006,2.09457863821,2.67542969786,4.56925298072,2.59020203796,2.8116474152900004
2007,Croatia,0.0,19.0,15926.2,0.0,7.4,49.2,60255,20.4,7543.6,9.9,2.7,20.7,670335,535539,1496211,845269,623265,142100,5.736000000000001,2.9597628887500003,1.0265115363200001,3.5754074473300004,6.385863594129999,2.9334468354500003,2.3502571217700003,2.92497420717,4.84596742139,2.83680448393,3.0951992629400005
2007,Cyprus,0.0,21.5,27073.7,29.8,12.8,81.9,2767,28.6,11798.0,3.9,2.2,26,142071,123444,277525,129043,73400,21643,7.952999999999999,3.8011039336900003,1.77813358697,3.66634565866,4.460126172,4.23607514277,3.25382941088,4.01858489916,4.39997944694,3.31016213509,4.08979735102
2007,Czech Republic,0.0,20.8,21531.2,25.3,14.6,130.0,59544,24.4,8483.6,5.3,2.9,54.5,1473678,1326634,3801879,2199299,1156126,341212,12.300999999999998,2.92314711481,0.977567634329,3.39906292629,5.6004631945900005,2.9506425054800003,2.29042804292,2.9066627894,4.59425421519,2.73603313868,3.06183668131
2007,Denmark,0.0,25.8,32116.5,25.2,12.6,126.4,37319,42.0,16671.8,3.8,1.7,38.5,1012035,628568,1886097,1090845,619118,224776,10.11,3.61128181756,1.39032899977,3.78111024866,4.53872492771,4.18677620857,2.7868600609400005,3.88875740506,4.629954869370001,3.31290973525,4.1771530432100015
2007,Estonia,0.0,23.6,18102.2,33.4,16.5,29.7,31431,18.9,8196.3,4.6,6.7,54.2,199135,195235,468085,245340,184800,48085,14.932,3.82625090664,1.38495685169,5.27211471814,9.63620315537,4.25946408714,3.07748605962,4.061319719619999,7.448923458019999,4.15493102487,4.324762734469999
2007,Finland,7.8,26.4,31073.5,26.2,15.0,15.6,185000,38.8,14372.2,6.9,1.6,44.8,897886,658269,1732497,1128095,646972,225003,12.597000000000001,6.63093399864,2.04736347346,5.643514528169999,5.859550711570001,6.595312224580001,4.6563391881500005,6.55084931965,6.45446455535,5.03426192222,6.5479295427199995
2007,France,10.3,23.3,28178.2,26.6,8.3,100.6,506416,43.4,14223.4,7.7,1.6,49.1,11811006,8156235,21621858,11797921,7335821,3103289,6.505,4.65599636102,1.94396938857,4.72637872401,5.12020200053,5.30759985215,3.68540499313,4.907174658080001,5.49247462854,4.26041725675,5.372286098459999
2007,Germany,10.0,20.3,30041.6,30.4,11.8,230.5,333000,43.0,14309.0,8.7,2.3,50.7,11361531,9554549,29727579,15213697,12543028,3865989,10.458,4.569062529719999,1.9033782430700001,4.56223482151,5.1659470813500015,4.91071471017,3.61877938575,4.73244641234,5.10690188483,3.93145352507,4.89413576512
2007,Greece,0.0,19.1,24141.4,34.3,12.2,83.6,0,26.4,8138.0,8.4,3.0,21.2,1623023,1333070,4100632,1933994,1568439,489316,10.068,5.040302887099999,2.37273365108,5.028125038380001,5.67172850033,5.49746050917,4.28122776978,5.2870359443199995,5.826058585039999,4.367723578550001,5.4237239943
2007,Hungary,7.2,22.3,15684.0,25.6,7.2,108.2,58400,19.0,7160.0,7.4,7.9,61.6,1519228,1279632,3589068,2053346,1246748,367759,5.837000000000001,2.73358985158,0.929459625791,3.5495773750699997,5.99679424653,2.90129907996,2.14797327472,2.75790451951,4.9692714113399985,2.81320530285,3.09491905545
2007,Ireland,0.0,24.0,38537.7,31.3,15.5,62.2,0,42.4,15497.5,5.0,2.9,16.2,893402,662205,1692825,675887,358963,115660,10.818,5.31068426053,2.00986881447,4.74446874395,5.302700918909999,5.59171456178,4.0634560744599995,5.43658800838,5.69097695396,4.35976650754,5.53744631225
2007,Italy,0.0,19.1,28018.7,32.0,9.6,193.2,194680,35.6,10744.3,6.1,2.0,20.2,8237590,5904228,21622481,10903328,8627979,3142705,8.071,3.87927497769,1.90574702939,4.04771615453,5.29360214953,4.15930435689,3.3616193708999997,4.0071176515,4.54972207235,3.40935281453,4.1900998320700005
2007,Latvia,0.0,23.5,14941.5,35.4,5.6,34.2,48579,16.5,6597.2,6.1,10.1,47.8,310443,341046,770753,393137,308735,76212,3.9160000000000004,3.1334753293,1.10683960854,4.5085079337,7.89926583345,3.9315147931300003,2.4402434036300003,3.5986976380500004,6.36003407159,3.54910870796,3.78665927626
2007,Lithuania,0.0,26.2,15737.8,33.8,7.8,49.8,51603,18.5,6679.7,4.2,5.8,49.1,509144,479766,1150165,548714,430404,113102,4.834,4.23970387888,1.21843403777,5.24203953027,8.812094095099997,4.727838032669999,3.0878779420200004,4.478093079380001,7.515931191810001,4.25854384439,4.730883542130001
2007,Luxembourg,0.0,18.9,69215.0,27.4,25.5,184.1,0,63.6,32206.9,4.1,2.7,56.2,87546,56638,185983,82566,51060,16202,23.781999999999996,4.15639854373,1.6785209224899997,4.1720116797200015,5.0646207382499995,4.744332922219999,3.26023333519,4.465491414190001,5.014429718260001,3.68343381384,4.63996104546
2007,Malta,0.0,20.5,20516.1,26.3,7.7,1285.2,196,24.7,8919.1,6.5,0.7,-,66428,57219,140342,86249,43759,12728,6.775,3.89142030911,1.80499174062,3.8170572754500003,4.529348110290001,4.23978298183,3.3276091761699997,4.07899816426,4.45135143324,3.3634602356200003,4.1435632568299985
2007,Netherlands,9.1,22.9,36178.2,27.6,12.7,393.9,36559,47.3,16969.4,4.2,1.6,45.0,2947170,1973503,5871959,3197476,1783424,608166,10.477,4.87003562881,1.9270358996,4.530087404230001,5.147234139,5.08677539589,3.8124231503900003,4.92002377852,5.24960221241,4.04250139642,5.133958041880001
2007,Poland,0.0,24.3,13836.0,32.2,10.8,121.9,224878,16.8,5107.9,9.6,2.6,26.8,5961619,5990950,13710094,7333955,4009863,1114080,8.724,2.52271972145,0.7532324439679999,2.73169605988,4.1836890643,2.50445576003,1.8664845388099998,2.47208086685,3.7827929259099995,2.27608913569,2.6184649924400003
2007,Portugal,9.1,20.3,21186.0,36.8,7.6,114.3,76685,23.2,9783.3,8.0,2.4,54.8,1650412,1224497,3893646,1915390,1407808,451212,5.827000000000001,5.0759913945,2.68184370526,5.5982431126100005,6.9999527939,5.76088355296,4.56883912086,5.41092940689,6.73585137673,4.80393587059,5.82298597402
2007,Romania,0.0,21.5,11367.3,38.3,7.3,88.6,174000,13.5,3835.7,6.4,4.9,19.2,3470233,2915997,7501670,3846355,2568473,580255,5.06,2.4291962296,0.89157493394,2.8580883039200002,4.81870260179,2.50590868672,1.97658564603,2.44158782815,4.07436254313,2.33950409784,2.59112649315
2007,Slovakia,0.0,22.8,17443.6,24.5,9.1,109.6,39460,24.0,6169.3,11.1,1.9,44.4,863652,827305,2033820,1003093,508830,137923,7.5729999999999995,2.4293200550000003,0.8598078956399999,2.93578260215,5.309954303960001,2.5676221176,1.9353239748900002,2.4993339909400003,4.35240039545,2.4534845396000002,2.63816578564
2007,Slovenia,0.0,21.8,22839.9,23.2,10.4,99.2,28656,28.4,11183.0,4.8,3.8,41.1,280738,250743,758115,397437,253190,70101,8.572000000000001,3.30638653472,1.02169077131,3.84471466539,6.473506018539999,3.26749433131,2.48685025455,3.2661196494099998,5.17963489004,3.0678427955400003,3.41963999375
2007,Spain,7.8,20.2,26865.4,31.9,9.8,88.5,300643,33.5,12989.0,8.2,2.8,63,6604081,5139428,18428980,7597587,5426662,2030066,8.136000000000001,3.69885891933,1.86172283457,3.94283926792,4.9308550287,3.9907095984099996,3.20458202688,3.82194193875,4.74662931484,3.3869677161299996,4.05567859582
2007,Sweden,8.1,26.4,33444.6,23.4,7.1,20.6,340484,42.0,15003.3,6.2,1.7,43.2,1545660,1177927,3028197,1801384,1104317,490608,5.774,5.810794758639999,1.80793134093,5.14967925879,5.732991240930001,5.850386779090001,4.24361522375,5.749353804480001,5.94185183066,4.555140123229999,5.84338057841
2007,United Kingdom,0.0,22.2,29181.6,32.6,11.0,245.7,303966,36.5,14739.0,5.3,2.3,52.5,10894002,8062836,21607035,11000080,7041067,2717444,9.013,4.75340794455,1.7010849583399998,4.58384319456,5.01296205376,5.4945131499599995,3.64219074329,5.16232645122,5.31682739931,4.09458758195,5.26752996194
2008,Austria,9.7,20.3,32647.4,27.7,10.4,99.0,85243,38.7,14994.9,4.1,3.2,55.9,1269186,1020586,3103726,1491447,1050943,385609,8.852,3.89000759144,1.3479459414,3.87094667052,4.62854072188,4.206773891509999,2.9043303251599997,4.029671953349999,4.51289167979,3.31197871983,4.18425170884
2008,Belgium,9.3,26.6,30132.4,27.5,13.0,349.4,29485,46.2,15179.2,7.0,4.5,77.5,1807666,1298809,3748865,2026383,1319291,508961,11.171,4.68849496045,1.81081630643,4.60668977477,5.0287454556,5.1980225541500005,3.6048880968,4.8944536027000005,5.31579732328,4.06748498021,5.20123041105
2008,Bulgaria,0.0,18.0,11322.4,35.9,8.9,67.7,0,13.1,3805.2,5.6,12.0,50.9,982400,950773,2629381,1590188,1061399,278420,7.183,2.60572589264,0.919139360281,3.36441938867,5.936774873890001,2.70360644616,2.0859012188599997,2.64624925749,4.550851670899999,2.5745496195400004,2.79538009888
2008,Croatia,0.0,18.9,16460.6,0.0,7.1,49.2,0,20.6,7837.0,8.5,5.8,21.5,666123,527600,1491090,856240,621546,148265,5.457000000000001,2.94530643833,1.01948653032,3.5692279157800004,6.35860709702,2.89682406041,2.33924740132,2.8942415214599997,4.81753838282,2.81836075671,3.07233557561
2008,Cyprus,0.0,21.5,27517.2,29.0,12.7,83.9,1648,28.5,12131.6,3.6,4.4,26.8,140974,127374,286153,134274,75573,22286,7.97,3.77627834102,1.77292386009,3.66947895273,4.43487225574,4.2221996508899995,3.23678790468,3.99640186912,4.38039721934,3.29647051495,4.0753825192500015
2008,Czech Republic,0.0,20.7,22002.4,24.7,14.0,131.2,49105,24.5,8839.7,4.4,6.3,59.7,1474831,1325012,3841048,2209226,1180303,354184,11.735,2.91928083524,0.97652624081,3.39409575875,5.55405156873,2.9433972575200005,2.28216589753,2.90390634758,4.58940136136,2.72561200199,3.0563217327700003
2008,Denmark,0.0,25.5,32617.2,25.1,11.9,127.1,33742,42.5,17197.3,3.4,3.6,39.3,1009002,648341,1879523,1092488,638321,225948,9.437000000000001,3.58724962419,1.3834907264099998,3.76601514677,4.52329261703,4.1509801577899985,2.77334331243,3.8598126406,4.60822962626,3.2955668523799995,4.1489889139
2008,Estonia,5.8,22.9,17908.7,30.9,14.9,29.6,0,19.0,8932.0,5.4,10.6,57.1,199050,190440,465735,248630,182370,50865,13.339,3.7556688331599997,1.3736232920700002,5.2251662339800005,9.568865656369999,4.17753536643,3.0336539927099997,3.99324974843,7.35242072162,4.09857129238,4.25434087521
2008,Finland,8.1,26.3,31583.2,26.3,13.4,15.7,255938,38.9,14997.2,6.4,3.9,43.4,892876,658902,1731602,1146371,649974,233676,11.015,6.609326451259999,2.0425485945599995,5.62441847901,5.85137867641,6.56443297423,4.64115814138,6.52628466378,6.422678850750001,5.01572983808,6.518824706599999
2008,France,10.5,23.1,27816.4,29.8,8.2,101.1,562080,42.7,14103.7,7.1,3.2,49.9,11881009,8113565,21585525,12046771,7337258,3214583,6.359,4.63973419318,1.93647271876,4.80652854725,5.38133613893,5.277756789110001,3.67205648195,4.866473335209999,5.64801089781,4.305071494690001,5.39553971886
2008,Germany,10.2,20.1,30049.7,30.2,11.9,230.2,0,42.6,14560.4,7.5,2.8,50.9,11210401,9438967,29425760,15411091,12629755,3994124,10.520999999999999,4.55968470094,1.912783814,4.562415645150001,5.14862174114,4.893157550030001,3.60557334022,4.71721722467,5.098073029519999,3.9296040376199994,4.88342920672
2008,Greece,0.0,19.5,24381.8,33.4,11.9,83.8,0,26.4,8357.4,7.8,4.2,24.6,1621071,1293586,4114642,1974955,1562128,511460,9.73,5.01443089284,2.36786369346,5.014097113380001,5.651402802560001,5.46508191273,4.26404394449,5.25567943451,5.8065929461399985,4.3551150109,5.405642715290001
2008,Hungary,7.1,21.9,16339.9,25.2,7.1,108.0,56451,20.1,7423.3,7.8,6.0,62.7,1500705,1266588,3585244,2053565,1254018,378069,5.746,2.7074184903,0.9297311507170001,3.54086732268,5.959416420630001,2.8587988705300003,2.1405238204900003,2.72670848839,4.9656681279,2.79515793295,3.06323302881
2008,Ireland,0.0,23.5,34992.1,29.9,15.0,63.9,0,40.0,15164.8,6.8,3.1,16.4,919757,660488,1728105,693594,369094,118507,10.524000000000001,5.31545722363,2.0015472024900003,4.73734538104,5.28102626899,5.591697475299998,4.04637445552,5.44021739564,5.688880662740001,4.35548996011,5.540533997050001
2008,Italy,0.0,19.0,27974.7,31.2,9.3,194.6,262290,35.9,10955.2,6.7,3.5,22,8284328,5926717,21656214,11050679,8652864,3255930,7.841,3.88729200853,1.89671869442,4.078805439119999,5.3156278287499985,4.18131254696,3.36301566011,4.023026820219999,4.589598152560001,3.43077194362,4.22029717949
2008,Latvia,0.0,22.9,15355.0,37.5,5.5,34.0,37208,15.8,7403.0,7.7,15.3,48.0,305829,329927,761319,394676,305556,80018,3.762,3.09764331639,1.10572050392,4.50378699649,7.85685144092,3.9003307084699994,2.4161101197,3.56306852975,6.316249528379999,3.5262028368100005,3.76145662125
2008,Lithuania,6.3,25.8,16391.6,34.5,7.6,49.2,43398,19.0,7196.6,5.8,11.1,42.9,489624,476304,1132056,553405,427553,119291,4.691,4.20273954131,1.21289629908,5.25874861106,8.78325418572,4.70187529792,3.0664833459099996,4.44772716584,7.491022172939999,4.23960846494,4.6999161561400005
2008,Luxembourg,0.0,18.8,68503.7,27.7,24.8,187.1,2411,61.1,33503.4,5.1,4.1,51.0,88206,57765,189276,85111,51352,16941,23.005,4.13657355205,1.6683972151700002,4.15540152271,5.040137624350002,4.697528469680001,3.24593768644,4.44732376388,4.99028165531,3.66296820253,4.6112077848
2008,Malta,0.0,20.1,20697.2,28.1,7.7,1290.6,158,24.3,9013.2,6.0,4.7,-,64913,56985,141072,88816,44411,13184,6.745,3.8691126773900004,1.80066440975,3.81462274688,4.51100219138,4.20981071339,3.3131288387299995,4.05926742913,4.4330077889899995,3.3482042574600004,4.12315228575
2008,Netherlands,9.4,23.0,36680.3,27.6,12.6,394.9,32924,47.4,17433.7,3.7,2.2,43.5,2929391,1994935,5824671,3253276,1819972,623349,10.619000000000002,4.85495297818,1.92575506522,4.53300818545,5.13660080945,5.0703243484,3.80772173759,4.91503673313,5.25364409994,4.03899156374,5.1266669912900005
2008,Poland,0.0,23.7,14468.6,32.0,10.6,121.9,200207,16.9,5598.5,7.1,4.2,25.4,5865159,5802382,13731201,7588186,3968611,1170221,8.544,2.53610869607,0.7537342602439999,2.7475264286699996,4.173945808919999,2.50281765716,1.8671437415799998,2.4777869746800003,3.78725352212,2.27998456474,2.62007792274
2008,Portugal,9.4,22.5,21043.7,35.8,7.3,114.6,52684,23.2,9839.8,7.6,2.7,61.1,1637410,1199496,3887975,1948964,1417605,466727,5.598,5.05577687131,2.67116600814,5.60474954497,6.9995839794600005,5.737494473790001,4.5470632891100005,5.38071041022,6.71784383538,4.79522894791,5.82040909878
2008,Romania,0.0,22.2,13217.1,35.9,7.2,86.6,158000,15.4,4822.2,5.8,7.9,23.9,3297039,2666449,7333286,3997854,2566167,677081,4.952,2.43626035685,0.889626255325,2.86522045327,4.803021992200001,2.4878338192299996,1.97847092817,2.4425399004900004,4.060411555969999,2.33484470273,2.5926665622700003
2008,Slovakia,0.0,22.4,18720.7,23.7,9.2,109.6,40049,25.0,6629.8,9.5,3.9,44.8,847082,810859,2038555,1027897,512737,142104,7.665,2.4249754285900003,0.8595301822139999,2.94122352033,5.2896182079,2.55543701709,1.9319788465099998,2.48587419561,4.3390241328,2.4437700763900003,2.62659020008
2008,Slovenia,0.0,21.4,23408.4,23.4,10.7,99.2,36444,28.2,11692.0,4.4,5.5,33.5,282226,244592,760059,403950,256242,74248,8.995,3.24991796023,1.0138317369399998,3.8097085450800003,6.412863710529998,3.21607939977,2.44869846803,3.2148837376,5.11891979485,3.0249471313000003,3.3679431371
2008,Spain,8.3,20.2,26442.3,32.4,8.9,90.3,305174,33.3,13260.6,11.3,4.1,57.2,6758847,5093570,18707958,7811601,5463932,2118200,7.334,3.72587399631,1.85973473421,3.9813361803300005,4.95465116363,4.02819054307,3.21500011573,3.8589110790599994,4.7927857486,3.41620147926,4.10630421812
2008,Sweden,8.3,26.0,33072.0,25.1,6.8,20.8,357745,41.3,15151.7,6.2,3.3,42.5,1542068,1208149,3041873,1800801,1134710,492038,5.502000000000001,5.832833099789999,1.79441495556,5.15448321496,5.730240143840001,5.88978746757,4.22802416366,5.79482896474,5.94600143176,4.55668169754,5.8507892657500005
2008,United Kingdom,0.0,22.3,28783.5,33.9,10.6,247.7,328562,36.5,14397.0,5.6,3.6,50.3,10935387,8129255,21713138,11128650,7144526,2756042,8.696,4.75193757026,1.70814084998,4.59989194692,4.97450022379,5.50199566429,3.64554256608,5.16141662681,5.34284069648,4.10873863654,5.2866496114400015
